,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-01-21,579.0,1.0,20170317010042.0,2.0,54.0,5.0,,,
1,2020-01-22,610.0,2.0,20170317010042.0,2.0,38.0,4.0,,,
2,2020-01-23,620.0,3.0,20170317010042.0,2.0,42.0,5.0,,,
3,2020-01-24,586.0,4.0,20170317010042.0,2.0,42.0,5.0,,,
4,2020-01-25,605.0,5.0,20170317010042.0,2.0,44.0,5.0,,,
5,2020-01-26,610.0,6.0,20170317010042.0,2.0,48.0,5.0,,,
6,2020-01-27,603.0,7.0,20170317010042.0,2.0,48.0,5.0,,,
7,2020-01-28,621.0,8.0,20170317010042.0,2.0,48.0,5.0,,,
8,2020-01-29,609.0,9.0,20170317010042.0,2.0,48.0,5.0,,,
9,2020-01-30,616.0,10.0,20170317010042.0,2.0,44.0,5.0,,,
10,2020-01-31,611.0,11.0,20170317010042.0,2.0,46.0,5.0,,,
11,2020-02-01,630.0,12.0,20170317010042.0,2.0,42.0,3.0,,,
12,2020-02-02,630.0,13.0,20170317010042.0,2.0,42.0,4.0,,,
13,2020-02-03,635.0,14.0,20170317010042.0,2.0,44.0,4.0,,,
14,2020-02-04,619.0,15.0,20170317010042.0,2.0,46.0,3.0,,,
15,2020-02-05,623.0,16.0,20170317010042.0,2.0,42.0,3.0,,,
16,2020-02-06,647.0,17.0,20170317010042.0,2.0,42.0,3.0,,,
17,2020-02-07,629.0,18.0,20170317010042.0,2.0,44.0,4.0,,,
18,2020-02-08,617.0,19.0,20170317010042.0,2.0,42.0,3.0,,,
19,2020-02-09,642.0,20.0,20170317010042.0,2.0,42.0,3.0,,,
20,2020-02-10,632.0,21.0,20170317010042.0,2.0,42.0,3.0,,,
21,2020-02-11,620.0,22.0,20170317010042.0,2.0,36.0,3.0,,,
22,2020-02-12,627.0,23.0,20170317010042.0,2.0,40.0,3.0,,,
23,2020-02-13,657.0,24.0,20170317010042.0,2.0,42.0,3.0,,,
24,2020-02-14,624.0,25.0,20170317010042.0,2.0,36.0,2.0,,,
25,2020-02-15,654.0,26.0,20170317010042.0,2.0,38.0,3.0,,,
26,2020-02-16,638.0,27.0,20170317010042.0,2.0,40.0,3.0,,,
27,2020-02-17,621.0,28.0,20170317010042.0,2.0,42.0,3.0,,,
28,2020-02-18,643.0,29.0,20170317010042.0,2.0,40.0,3.0,,,
29,2020-02-19,632.0,30.0,20170317010042.0,2.0,42.0,2.0,,,
30,2020-02-20,647.0,31.0,20170317010042.0,2.0,30.0,2.0,,,
31,2020-02-21,648.0,32.0,20170317010042.0,2.0,38.0,3.0,,,
32,2020-02-22,651.0,33.0,20170317010042.0,2.0,42.0,3.0,,,
33,2020-02-23,642.0,34.0,20170317010042.0,2.0,42.0,2.0,,,
34,2020-02-24,649.0,35.0,20170317010042.0,2.0,30.0,2.0,,,
35,2020-02-25,642.0,36.0,20170317010042.0,2.0,38.0,3.0,,,
36,2020-02-26,654.0,37.0,20170317010042.0,2.0,40.0,3.0,,,
37,2020-02-27,654.0,38.0,20170317010042.0,2.0,38.0,3.0,,,
38,2020-02-28,643.0,39.0,20170317010042.0,2.0,38.0,3.0,,,
39,2020-02-29,637.0,40.0,20170317010042.0,2.0,38.0,3.0,,,
40,2020-03-01,658.0,41.0,20170317010042.0,2.0,36.0,3.0,,,
41,2020-03-02,606.0,42.0,20170317010042.0,2.0,36.0,3.0,,,
42,2020-03-03,636.0,43.0,20170317010042.0,2.0,38.0,2.0,,,
43,2020-03-04,652.0,44.0,20170317010042.0,2.0,30.0,2.0,,,
44,2020-03-05,656.0,45.0,20170317010042.0,2.0,36.0,3.0,,,
45,2020-03-06,673.0,46.0,20170317010042.0,2.0,40.0,2.0,,,
46,2020-03-07,669.0,47.0,20170317010042.0,2.0,34.0,2.0,,,
47,2020-03-08,671.0,48.0,20170317010042.0,2.0,40.0,0.0,,,
48,2020-05-28,613.0,50.0,20170317010042.0,2.0,26.0,5.0,,,
49,2020-05-29,584.0,51.0,20170317010042.0,2.0,32.0,5.0,,,
50,2020-05-30,623.0,52.0,20170317010042.0,2.0,36.0,5.0,,,
51,2020-05-31,616.0,53.0,20170317010042.0,2.0,42.0,5.0,,,
52,2020-06-01,613.0,54.0,20170317010042.0,2.0,44.0,4.0,,,
53,2020-06-02,634.0,55.0,20170317010042.0,2.0,46.0,5.0,,,
54,2020-06-03,621.0,56.0,20170317010042.0,2.0,50.0,5.0,,,
55,2020-06-04,626.0,57.0,20170317010042.0,2.0,50.0,6.0,,,
56,2020-06-05,623.0,58.0,20170317010042.0,2.0,56.0,6.0,,,
57,2020-06-06,624.0,59.0,20170317010042.0,2.0,56.0,6.0,,,
58,2020-06-07,639.0,60.0,20170317010042.0,2.0,54.0,7.0,,,
59,2020-06-08,618.0,61.0,20170317010042.0,2.0,58.0,7.0,,,
60,2020-06-09,624.0,62.0,20170317010042.0,2.0,56.0,6.0,,,
61,2020-06-10,637.0,63.0,20170317010042.0,2.0,60.0,6.0,,,
62,2020-06-11,621.0,64.0,20170317010042.0,2.0,62.0,6.0,,,
63,2020-06-12,637.0,65.0,20170317010042.0,2.0,62.0,6.0,,,
64,2020-06-13,628.0,66.0,20170317010042.0,2.0,60.0,6.0,,,
65,2020-06-14,627.0,67.0,20170317010042.0,2.0,58.0,5.0,,,
66,2020-06-15,624.0,68.0,20170317010042.0,2.0,60.0,5.0,,,
67,2020-06-16,633.0,69.0,20170317010042.0,2.0,56.0,5.0,,,
68,2020-06-17,621.0,70.0,20170317010042.0,2.0,56.0,7.0,,,
69,2020-06-18,595.0,71.0,20170317010042.0,2.0,54.0,7.0,,,
70,2020-06-19,610.0,72.0,20170317010042.0,2.0,50.0,4.0,,,
71,2020-06-20,612.0,73.0,20170317010042.0,2.0,34.0,5.0,,,
72,2020-06-21,613.0,74.0,20170317010042.0,2.0,50.0,6.0,,,
73,2020-06-22,621.0,75.0,20170317010042.0,2.0,48.0,5.0,,,
74,2020-06-23,624.0,76.0,20170317010042.0,2.0,52.0,4.0,,,
75,2020-06-24,605.0,77.0,20170317010042.0,2.0,56.0,4.0,,,
76,2020-06-25,628.0,78.0,20170317010042.0,2.0,50.0,4.0,,,
77,2020-06-26,610.0,79.0,20170317010042.0,2.0,54.0,6.0,,,
78,2020-06-27,611.0,80.0,20170317010042.0,2.0,60.0,7.0,,,
79,2020-06-28,593.0,81.0,20170317010042.0,2.0,60.0,7.0,,,
80,2020-06-29,596.0,82.0,20170317010042.0,2.0,62.0,7.0,,,
81,2020-06-30,632.0,83.0,20170317010042.0,2.0,66.0,8.0,,,
82,2020-07-01,614.0,84.0,20170317010042.0,1.0,32.0,8.0,,,
83,2020-07-02,632.0,85.0,20170317010042.0,1.0,34.0,8.0,,,
84,2020-07-03,625.0,86.0,20170317010042.0,1.0,31.0,8.0,,,
85,2020-07-04,595.0,87.0,20170317010042.0,1.0,30.0,7.0,,,
86,2020-07-05,628.0,88.0,20170317010042.0,1.0,27.0,6.0,,,
87,2020-07-06,628.0,89.0,20170317010042.0,1.0,30.0,8.0,,,
88,2020-07-07,616.0,90.0,20170317010042.0,1.0,30.0,7.0,,,
89,2020-07-08,632.0,91.0,20170317010042.0,1.0,28.0,7.0,,,
90,2020-07-09,613.0,92.0,20170317010042.0,1.0,31.0,7.0,,,
91,2020-07-10,620.0,93.0,20170317010042.0,1.0,27.0,7.0,,,
92,2020-07-11,624.0,94.0,20170317010042.0,1.0,29.0,7.0,,,
93,2020-07-12,649.0,95.0,20170317010042.0,1.0,31.0,8.0,,,
94,2020-07-13,633.0,96.0,20170317010042.0,1.0,31.0,8.0,,,
95,2020-07-14,628.0,97.0,20170317010042.0,1.0,32.0,7.0,,,
96,2020-07-15,638.0,98.0,20170317010042.0,1.0,30.0,8.0,,,
97,2020-07-16,632.0,99.0,20170317010042.0,1.0,32.0,7.0,,,
98,2020-07-17,627.0,100.0,20170317010042.0,1.0,33.0,8.0,,,
99,2020-07-18,633.0,101.0,20170317010042.0,1.0,32.0,8.0,,,
100,2020-07-19,636.0,102.0,20170317010042.0,1.0,26.0,8.0,,,
101,2020-07-20,631.0,103.0,20170317010042.0,1.0,29.0,8.0,,,
102,2020-07-21,633.0,104.0,20170317010042.0,1.0,32.0,8.0,,,
103,2020-07-22,619.0,105.0,20170317010042.0,1.0,32.0,8.0,,,
104,2020-07-23,629.0,106.0,20170317010042.0,1.0,31.0,8.0,,,
105,2020-07-24,634.0,107.0,20170317010042.0,1.0,33.0,8.0,,,
106,2020-07-25,629.0,108.0,20170317010042.0,1.0,33.0,8.0,,,
107,2020-07-26,632.0,109.0,20170317010042.0,1.0,32.0,9.0,,,
108,2020-07-27,633.0,110.0,20170317010042.0,1.0,31.0,7.0,610.0,29.0,73.0
109,2020-07-28,646.0,111.0,20170317010042.0,1.0,32.0,7.0,607.0,26.0,80.0
110,2020-07-29,628.0,112.0,20170317010042.0,1.0,32.0,6.0,601.0,27.0,82.0
111,2020-07-30,629.0,113.0,20170317010042.0,1.0,33.0,7.0,603.0,28.0,82.0
112,2020-07-31,615.0,114.0,20170317010042.0,1.0,30.0,7.0,610.0,29.0,79.0
113,2020-08-01,639.0,115.0,20170317010042.0,1.0,31.0,6.0,609.0,29.0,78.0
114,2020-08-02,632.0,116.0,20170317010042.0,1.0,31.0,6.0,606.0,27.0,78.0
115,2020-08-03,630.0,117.0,20170317010042.0,1.0,28.0,6.0,607.0,27.0,80.0
116,2020-08-04,614.0,118.0,20170317010042.0,1.0,30.0,5.0,610.0,29.0,81.0
117,2020-08-05,633.0,119.0,20170317010042.0,1.0,29.0,5.0,605.0,28.0,82.0
