,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-01-21 00:00:00,883.0,1.0,20121004020089.0,2.0,60.0,,,,
1,2020-01-22 00:00:00,871.0,2.0,20121004020089.0,2.0,80.0,,,,
2,2020-01-23 00:00:00,871.0,3.0,20121004020089.0,2.0,82.0,,,,
3,2020-01-24 00:00:00,827.0,4.0,20121004020089.0,2.0,78.0,,,,
4,2020-01-25 00:00:00,832.0,5.0,20121004020089.0,2.0,74.0,,,,
5,2020-01-26 00:00:00,824.0,6.0,20121004020089.0,2.0,72.0,,,,
6,2020-01-27 00:00:00,816.0,7.0,20121004020089.0,2.0,72.0,,,,
7,2020-01-28 00:00:00,832.0,8.0,20121004020089.0,2.0,68.0,,,,
8,2020-01-29 00:00:00,811.0,9.0,20121004020089.0,2.0,68.0,,,,
9,2020-01-30 00:00:00,794.0,10.0,20121004020089.0,2.0,62.0,,,,
10,2020-01-31 00:00:00,810.0,11.0,20121004020089.0,2.0,64.0,,,,
11,2020-02-01 00:00:00,752.0,12.0,20121004020089.0,2.0,64.0,,,,
12,2020-02-02 00:00:00,806.0,13.0,20121004020089.0,2.0,66.0,,,,
13,2020-02-03 00:00:00,797.0,14.0,20121004020089.0,2.0,76.0,,,,
14,2020-02-04 00:00:00,803.0,15.0,20121004020089.0,2.0,78.0,,,,
15,2020-02-05 00:00:00,786.0,16.0,20121004020089.0,2.0,74.0,,,,
16,2020-02-06 00:00:00,765.0,17.0,20121004020089.0,2.0,72.0,,,,
17,2020-02-07 00:00:00,772.0,18.0,20121004020089.0,2.0,74.0,,,,
18,2020-02-08 00:00:00,782.0,19.0,20121004020089.0,2.0,70.0,,,,
19,2020-02-09 00:00:00,773.0,20.0,20121004020089.0,2.0,74.0,,,,
20,2020-02-10 00:00:00,775.0,21.0,20121004020089.0,2.0,72.0,,,,
21,2020-02-11 00:00:00,776.0,22.0,20121004020089.0,2.0,72.0,,,,
22,2020-02-12 00:00:00,764.0,23.0,20121004020089.0,2.0,72.0,,,,
23,2020-02-13 00:00:00,784.0,24.0,20121004020089.0,2.0,72.0,,,,
24,2020-02-14 00:00:00,764.0,25.0,20121004020089.0,2.0,76.0,,,,
25,2020-02-15 00:00:00,770.0,26.0,20121004020089.0,2.0,80.0,,,,
26,2020-02-16 00:00:00,750.0,27.0,20121004020089.0,2.0,78.0,,,,
27,2020-02-17 00:00:00,770.0,28.0,20121004020089.0,2.0,82.0,,,,
28,2020-02-18 00:00:00,756.0,29.0,20121004020089.0,2.0,82.0,,,,
29,2020-02-19 00:00:00,756.0,30.0,20121004020089.0,2.0,80.0,,,,
30,2020-02-20 00:00:00,744.0,31.0,20121004020089.0,2.0,84.0,,,,
31,2020-02-21 00:00:00,740.0,32.0,20121004020089.0,2.0,76.0,,,,
32,2020-02-22 00:00:00,763.0,33.0,20121004020089.0,2.0,78.0,,,,
33,2020-02-23 00:00:00,755.0,34.0,20121004020089.0,2.0,82.0,,,,
34,2020-02-24 00:00:00,750.0,35.0,20121004020089.0,2.0,82.0,,,,
35,2020-02-25 00:00:00,726.0,36.0,20121004020089.0,2.0,88.0,,,,
36,2020-02-26 00:00:00,738.0,37.0,20121004020089.0,2.0,86.0,,,,
37,2020-02-27 00:00:00,730.0,38.0,20121004020089.0,2.0,86.0,,,,
38,2020-02-28 00:00:00,750.0,39.0,20121004020089.0,2.0,84.0,,,,
39,2020-02-29 00:00:00,759.0,40.0,20121004020089.0,2.0,86.0,,,,
40,2020-03-01 00:00:00,764.0,41.0,20121004020089.0,2.0,84.0,,,,
41,2020-03-02 00:00:00,737.0,42.0,20121004020089.0,2.0,86.0,,,,
42,2020-03-03 00:00:00,767.0,43.0,20121004020089.0,2.0,76.0,,,,
43,2020-03-04 00:00:00,742.0,44.0,20121004020089.0,2.0,84.0,,,,
44,2020-03-05 00:00:00,763.0,45.0,20121004020089.0,2.0,86.0,,,,
45,2020-03-06 00:00:00,752.0,46.0,20121004020089.0,2.0,84.0,,,,
46,2020-03-07 00:00:00,754.0,47.0,20121004020089.0,2.0,86.0,,,,
47,2020-03-08 00:00:00,763.0,48.0,20121004020089.0,2.0,84.0,,,,
48,2020-03-09 00:00:00,760.0,49.0,20121004020089.0,2.0,88.0,,,,
49,2020-03-10 00:00:00,749.0,50.0,20121004020089.0,2.0,90.0,,,,
50,2020-03-11 00:00:00,764.0,51.0,20121004020089.0,2.0,94.0,,,,
51,2020-03-12 00:00:00,772.0,52.0,20121004020089.0,2.0,94.0,,,,
52,2020-03-13 00:00:00,766.0,53.0,20121004020089.0,2.0,98.0,,,,
53,2020-03-14 00:00:00,763.0,54.0,20121004020089.0,2.0,90.0,,,,
54,2020-03-15 00:00:00,766.0,55.0,20121004020089.0,2.0,92.0,,,,
55,2020-03-16 00:00:00,743.0,56.0,20121004020089.0,2.0,94.0,,,,
56,2020-03-17 00:00:00,766.0,57.0,20121004020089.0,2.0,92.0,,,,
57,2020-03-18 00:00:00,767.0,58.0,20121004020089.0,2.0,88.0,,,,
58,2020-03-19 00:00:00,773.0,59.0,20121004020089.0,2.0,106.0,,,,
59,2020-03-20 00:00:00,773.0,60.0,20121004020089.0,2.0,96.0,,,,
60,2020-03-21 00:00:00,753.0,61.0,20121004020089.0,2.0,98.0,,,,
61,2020-03-22 00:00:00,738.0,62.0,20121004020089.0,2.0,76.0,,,,
62,2020-03-23 00:00:00,747.0,63.0,20121004020089.0,2.0,110.0,,,,
63,2020-03-24 00:00:00,762.0,64.0,20121004020089.0,2.0,104.0,,,,
64,2020-03-25 00:00:00,753.0,65.0,20121004020089.0,2.0,88.0,,,,
65,2020-03-26 00:00:00,753.0,66.0,20121004020089.0,2.0,98.0,,,,
66,2020-03-27 00:00:00,765.0,67.0,20121004020089.0,2.0,104.0,,,,
67,2020-03-28 00:00:00,733.0,68.0,20121004020089.0,2.0,100.0,,,,
68,2020-03-29 00:00:00,739.0,69.0,20121004020089.0,2.0,88.0,,,,
69,2020-03-30 00:00:00,772.0,70.0,20121004020089.0,2.0,104.0,,,,
70,2020-03-31 00:00:00,763.0,71.0,20121004020089.0,2.0,102.0,,,,
71,2020-04-01 00:00:00,751.0,72.0,20121004020089.0,2.0,108.0,,,,
72,2020-04-02 00:00:00,739.0,73.0,20121004020089.0,2.0,102.0,,,,
73,2020-04-03 00:00:00,733.0,74.0,20121004020089.0,2.0,92.0,,,,
74,2020-04-04 00:00:00,751.0,75.0,20121004020089.0,2.0,102.0,,,,
75,2020-04-05 00:00:00,769.0,76.0,20121004020089.0,2.0,106.0,,,,
76,2020-04-06 00:00:00,756.0,77.0,20121004020089.0,2.0,100.0,,,,
77,2020-04-07 00:00:00,761.0,78.0,20121004020089.0,2.0,104.0,,,,
78,2020-04-08 00:00:00,767.0,79.0,20121004020089.0,2.0,102.0,,,,
79,2020-04-09 00:00:00,739.0,80.0,20121004020089.0,2.0,98.0,,,,
80,2020-04-10 00:00:00,757.0,81.0,20121004020089.0,2.0,100.0,,,,
81,2020-04-11 00:00:00,767.0,82.0,20121004020089.0,2.0,102.0,,,,
82,2020-04-12 00:00:00,768.0,83.0,20121004020089.0,2.0,108.0,,,,
83,2020-04-13 00:00:00,721.0,84.0,20121004020089.0,2.0,94.0,,,,
84,2020-04-14 00:00:00,769.0,85.0,20121004020089.0,2.0,100.0,,,,
85,2020-04-15 00:00:00,783.0,86.0,20121004020089.0,2.0,108.0,,,,
86,2020-04-16 00:00:00,761.0,87.0,20121004020089.0,2.0,98.0,,,,
87,2020-04-17 00:00:00,758.0,88.0,20121004020089.0,2.0,108.0,,,,
88,2020-04-18 00:00:00,757.0,89.0,20121004020089.0,2.0,108.0,,,,
89,2020-04-19 00:00:00,766.0,90.0,20121004020089.0,2.0,108.0,,,,
90,2020-04-20 00:00:00,769.0,91.0,20121004020089.0,2.0,104.0,,,,
91,2020-04-21 00:00:00,764.0,92.0,20121004020089.0,2.0,104.0,,,,
92,2020-04-22 00:00:00,763.0,93.0,20121004020089.0,2.0,108.0,,,,
93,2020-04-23 00:00:00,772.0,94.0,20121004020089.0,2.0,114.0,,,,
94,2020-04-24 00:00:00,761.0,95.0,20121004020089.0,2.0,102.0,,,,
95,2020-04-25 00:00:00,733.0,96.0,20121004020089.0,2.0,100.0,,,,
96,2020-04-26 00:00:00,762.0,97.0,20121004020089.0,2.0,108.0,,,,
97,2020-04-27 00:00:00,766.0,98.0,20121004020089.0,2.0,96.0,,,,
98,2020-04-28 00:00:00,770.0,99.0,20121004020089.0,2.0,98.0,,,,
99,2020-04-29 00:00:00,745.0,100.0,20121004020089.0,2.0,100.0,,,,
100,2020-04-30 00:00:00,747.0,101.0,20121004020089.0,2.0,100.0,,,,
101,2020-05-01 00:00:00,767.0,102.0,20121004020089.0,2.0,104.0,,,,
102,2020-05-02 00:00:00,769.0,103.0,20121004020089.0,2.0,108.0,,,,
103,2020-05-03 00:00:00,765.0,104.0,20121004020089.0,2.0,102.0,,,,
104,2020-05-04 00:00:00,747.0,105.0,20121004020089.0,2.0,90.0,,,,
105,2020-05-05 00:00:00,759.0,106.0,20121004020089.0,2.0,92.0,,,,
106,2020-05-06 00:00:00,778.0,107.0,20121004020089.0,2.0,106.0,,,,
107,2020-05-07 00:00:00,781.0,108.0,20121004020089.0,2.0,108.0,,,,
108,2020-05-08 00:00:00,786.0,109.0,20121004020089.0,2.0,106.0,,,,
109,2020-05-09 00:00:00,775.0,110.0,20121004020089.0,2.0,100.0,,,,
110,2020-05-10 00:00:00,768.0,111.0,20121004020089.0,2.0,112.0,,,,
111,2020-05-11 00:00:00,767.0,112.0,20121004020089.0,2.0,94.0,,,,
112,2020-05-12 00:00:00,787.0,113.0,20121004020089.0,2.0,96.0,,,,
113,2020-05-13 00:00:00,778.0,114.0,20121004020089.0,2.0,100.0,,,,
114,2020-05-14 00:00:00,754.0,115.0,20121004020089.0,2.0,100.0,,,,
115,2020-05-15 00:00:00,774.0,116.0,20121004020089.0,2.0,92.0,,,,
116,2020-05-16 00:00:00,776.0,117.0,20121004020089.0,2.0,106.0,,,,
