,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-03-22,674.0,1.0,20170924010070.0,2.0,36.0,4.0,,,
1,2020-03-23,684.0,2.0,20170924010070.0,2.0,44.0,4.0,,,
2,2020-03-24,674.0,3.0,20170924010070.0,2.0,46.0,4.0,,,
3,2020-03-25,673.0,4.0,20170924010070.0,2.0,50.0,4.0,,,
4,2020-03-26,673.0,5.0,20170924010070.0,2.0,54.0,5.0,,,
5,2020-03-27,674.0,6.0,20170924010070.0,2.0,58.0,5.0,,,
6,2020-03-28,669.0,7.0,20170924010070.0,2.0,56.0,5.0,,,
7,2020-03-29,672.0,8.0,20170924010070.0,2.0,58.0,5.0,,,
8,2020-03-30,658.0,9.0,20170924010070.0,2.0,60.0,5.0,,,
9,2020-03-31,660.0,10.0,20170924010070.0,2.0,62.0,5.0,,,
10,2020-04-01,657.0,11.0,20170924010070.0,2.0,56.0,4.0,,,
11,2020-04-02,647.0,12.0,20170924010070.0,2.0,62.0,5.0,,,
12,2020-04-03,650.0,13.0,20170924010070.0,2.0,62.0,5.0,,,
13,2020-04-04,645.0,14.0,20170924010070.0,2.0,66.0,5.0,,,
14,2020-04-05,656.0,15.0,20170924010070.0,2.0,64.0,5.0,,,
15,2020-04-06,654.0,16.0,20170924010070.0,2.0,64.0,5.0,,,
16,2020-04-07,652.0,17.0,20170924010070.0,2.0,66.0,6.0,,,
17,2020-04-08,648.0,18.0,20170924010070.0,2.0,66.0,6.0,,,
18,2020-04-09,643.0,19.0,20170924010070.0,2.0,66.0,6.0,,,
19,2020-04-10,650.0,20.0,20170924010070.0,2.0,64.0,6.0,,,
20,2020-04-11,658.0,21.0,20170924010070.0,2.0,66.0,6.0,,,
21,2020-04-12,660.0,22.0,20170924010070.0,2.0,64.0,6.0,,,
22,2020-04-13,649.0,23.0,20170924010070.0,2.0,66.0,6.0,,,
23,2020-04-14,646.0,24.0,20170924010070.0,2.0,66.0,6.0,,,
24,2020-04-15,655.0,25.0,20170924010070.0,2.0,66.0,6.0,,,
25,2020-04-16,653.0,26.0,20170924010070.0,2.0,68.0,6.0,,,
26,2020-04-17,652.0,27.0,20170924010070.0,2.0,70.0,6.0,,,
27,2020-04-18,654.0,28.0,20170924010070.0,2.0,70.0,7.0,,,
28,2020-04-19,651.0,29.0,20170924010070.0,2.0,66.0,7.0,,,
29,2020-04-20,651.0,30.0,20170924010070.0,2.0,66.0,7.0,,,
30,2020-04-21,651.0,31.0,20170924010070.0,2.0,68.0,7.0,,,
31,2020-04-22,644.0,32.0,20170924010070.0,2.0,62.0,7.0,,,
32,2020-04-23,646.0,33.0,20170924010070.0,2.0,62.0,7.0,,,
33,2020-04-24,649.0,34.0,20170924010070.0,2.0,66.0,7.0,,,
34,2020-04-25,657.0,35.0,20170924010070.0,2.0,68.0,7.0,,,
35,2020-04-26,662.0,36.0,20170924010070.0,2.0,66.0,7.0,,,
36,2020-04-27,705.0,37.0,20170924010070.0,2.0,70.0,7.0,,,
37,2020-04-28,654.0,38.0,20170924010070.0,2.0,68.0,7.0,,,
38,2020-04-29,668.0,39.0,20170924010070.0,2.0,72.0,7.0,,,
39,2020-04-30,662.0,40.0,20170924010070.0,2.0,74.0,7.0,,,
40,2020-05-01,661.0,41.0,20170924010070.0,2.0,70.0,7.0,,,
