,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-02-07,827.0,1.0,20140925010027.0,2.0,68.0,4.0,,,
1,2020-02-08,825.0,2.0,20140925010027.0,2.0,74.0,4.0,,,
2,2020-02-09,833.0,3.0,20140925010027.0,2.0,86.0,5.0,,,
3,2020-02-10,819.0,4.0,20140925010027.0,2.0,86.0,4.0,,,
4,2020-02-11,834.0,5.0,20140925010027.0,2.0,84.0,4.0,,,
5,2020-02-12,841.0,6.0,20140925010027.0,2.0,100.0,5.0,,,
6,2020-02-13,839.0,7.0,20140925010027.0,2.0,102.0,5.0,,,
7,2020-02-14,843.0,8.0,20140925010027.0,2.0,104.0,5.0,,,
8,2020-02-15,827.0,9.0,20140925010027.0,2.0,108.0,5.0,,,
9,2020-02-16,850.0,10.0,20140925010027.0,2.0,80.0,4.0,,,
10,2020-02-17,844.0,11.0,20140925010027.0,2.0,100.0,5.0,,,
11,2020-02-18,826.0,12.0,20140925010027.0,2.0,112.0,6.0,,,
12,2020-02-19,834.0,13.0,20140925010027.0,2.0,114.0,6.0,,,
13,2020-02-20,830.0,14.0,20140925010027.0,2.0,116.0,6.0,,,
14,2020-02-21,849.0,15.0,20140925010027.0,2.0,120.0,6.0,,,
15,2020-02-22,842.0,16.0,20140925010027.0,2.0,116.0,6.0,,,
16,2020-02-23,841.0,17.0,20140925010027.0,2.0,118.0,6.0,,,
17,2020-02-24,851.0,18.0,20140925010027.0,2.0,116.0,6.0,,,
18,2020-02-25,851.0,19.0,20140925010027.0,2.0,108.0,6.0,,,
19,2020-02-26,825.0,20.0,20140925010027.0,2.0,120.0,6.0,,,
20,2020-02-27,861.0,21.0,20140925010027.0,2.0,114.0,7.0,,,
21,2020-02-28,823.0,22.0,20140925010027.0,2.0,116.0,7.0,,,
22,2020-02-29,829.0,23.0,20140925010027.0,2.0,116.0,8.0,,,
23,2020-03-01,839.0,24.0,20140925010027.0,2.0,128.0,8.0,,,
24,2020-03-02,829.0,25.0,20140925010027.0,2.0,118.0,8.0,,,
25,2020-03-03,822.0,26.0,20140925010027.0,2.0,126.0,8.0,,,
26,2020-03-04,836.0,27.0,20140925010027.0,2.0,126.0,8.0,,,
27,2020-03-05,848.0,28.0,20140925010027.0,2.0,134.0,8.0,,,
28,2020-03-06,827.0,29.0,20140925010027.0,2.0,128.0,8.0,,,
29,2020-03-07,850.0,30.0,20140925010027.0,2.0,134.0,8.0,,,
30,2020-03-08,841.0,31.0,20140925010027.0,2.0,132.0,9.0,,,
31,2020-03-09,825.0,32.0,20140925010027.0,2.0,128.0,10.0,,,
32,2020-03-10,836.0,33.0,20140925010027.0,2.0,124.0,8.0,,,
33,2020-03-11,841.0,34.0,20140925010027.0,2.0,134.0,7.0,,,
34,2020-03-12,844.0,35.0,20140925010027.0,2.0,118.0,6.0,,,
35,2020-03-13,850.0,36.0,20140925010027.0,2.0,122.0,6.0,,,
36,2020-03-14,857.0,37.0,20140925010027.0,2.0,124.0,7.0,,,
37,2020-03-15,843.0,38.0,20140925010027.0,2.0,118.0,8.0,,,
38,2020-03-16,855.0,39.0,20140925010027.0,2.0,130.0,8.0,,,
39,2020-03-17,846.0,40.0,20140925010027.0,2.0,132.0,8.0,,,
40,2020-03-18,843.0,41.0,20140925010027.0,2.0,134.0,8.0,,,
41,2020-03-19,850.0,42.0,20140925010027.0,2.0,120.0,8.0,,,
42,2020-03-20,849.0,43.0,20140925010027.0,2.0,96.0,8.0,,,
43,2020-03-21,847.0,44.0,20140925010027.0,2.0,132.0,9.0,,,
44,2020-03-22,835.0,45.0,20140925010027.0,2.0,126.0,9.0,,,
45,2020-03-23,806.0,46.0,20140925010027.0,2.0,130.0,9.0,,,
46,2020-03-24,859.0,47.0,20140925010027.0,2.0,126.0,9.0,,,
47,2020-03-25,841.0,48.0,20140925010027.0,2.0,130.0,9.0,,,
48,2020-03-26,857.0,49.0,20140925010027.0,2.0,128.0,9.0,,,
49,2020-03-27,835.0,50.0,20140925010027.0,2.0,132.0,9.0,,,
50,2020-03-28,844.0,51.0,20140925010027.0,2.0,122.0,9.0,,,
51,2020-03-29,848.0,52.0,20140925010027.0,2.0,100.0,9.0,,,
52,2020-03-30,844.0,53.0,20140925010027.0,2.0,120.0,9.0,,,
53,2020-03-31,839.0,54.0,20140925010027.0,2.0,130.0,10.0,,,
54,2020-04-01,854.0,55.0,20140925010027.0,2.0,130.0,10.0,,,
55,2020-04-02,850.0,56.0,20140925010027.0,2.0,132.0,10.0,,,
56,2020-04-03,845.0,57.0,20140925010027.0,2.0,118.0,10.0,,,
57,2020-04-04,830.0,58.0,20140925010027.0,2.0,96.0,10.0,,,
58,2020-04-05,838.0,59.0,20140925010027.0,2.0,114.0,10.0,,,
59,2020-04-06,840.0,60.0,20140925010027.0,2.0,130.0,10.0,,,
60,2020-04-07,847.0,61.0,20140925010027.0,2.0,132.0,10.0,,,
61,2020-04-08,853.0,62.0,20140925010027.0,2.0,130.0,10.0,,,
62,2020-04-09,848.0,63.0,20140925010027.0,2.0,120.0,10.0,,,
63,2020-04-10,859.0,64.0,20140925010027.0,2.0,126.0,10.0,,,
64,2020-04-11,855.0,65.0,20140925010027.0,2.0,128.0,10.0,,,
65,2020-04-12,844.0,66.0,20140925010027.0,2.0,130.0,10.0,,,
66,2020-04-13,853.0,67.0,20140925010027.0,2.0,124.0,10.0,,,
67,2020-04-14,854.0,68.0,20140925010027.0,2.0,128.0,10.0,,,
68,2020-04-15,860.0,69.0,20140925010027.0,2.0,116.0,10.0,,,
69,2020-04-16,850.0,70.0,20140925010027.0,2.0,126.0,10.0,,,
70,2020-04-17,835.0,71.0,20140925010027.0,2.0,108.0,10.0,,,
71,2020-04-18,847.0,72.0,20140925010027.0,2.0,112.0,10.0,,,
72,2020-04-19,857.0,73.0,20140925010027.0,2.0,120.0,10.0,,,
73,2020-04-20,834.0,74.0,20140925010027.0,2.0,104.0,10.0,,,
74,2020-04-21,870.0,75.0,20140925010027.0,2.0,118.0,10.0,,,
75,2020-04-22,856.0,76.0,20140925010027.0,2.0,128.0,10.0,,,
76,2020-04-23,840.0,77.0,20140925010027.0,2.0,120.0,10.0,,,
