,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-08-31,613.0,1.0,20180614010084.0,1.0,13.0,2.0,612.0,28.0,82.0
1,2020-09-01,617.0,2.0,20180614010084.0,1.0,24.0,2.0,,,
2,2020-09-02,610.0,3.0,20180614010084.0,1.0,25.0,2.0,,,
3,2020-09-03,619.0,4.0,20180614010084.0,1.0,26.0,3.0,,,
4,2020-09-04,606.0,5.0,20180614010084.0,1.0,20.0,3.0,,,
5,2020-09-05,596.0,6.0,20180614010084.0,1.0,18.0,3.0,,,
6,2020-09-06,590.0,7.0,20180614010084.0,1.0,24.0,3.0,,,
7,2020-09-07,575.0,8.0,20180614010084.0,1.0,27.0,4.0,,,
8,2020-09-08,582.0,9.0,20180614010084.0,1.0,25.0,4.0,,,
9,2020-09-09,572.0,10.0,20180614010084.0,1.0,20.0,4.0,,,
10,2020-09-10,576.0,11.0,20180614010084.0,1.0,24.0,4.0,,,
11,2020-09-11,578.0,12.0,20180614010084.0,1.0,23.0,4.0,,,
12,2020-09-12,575.0,13.0,20180614010084.0,1.0,30.0,4.0,,,
13,2020-09-13,577.0,14.0,20180614010084.0,1.0,31.0,4.0,,,
14,2020-09-14,563.0,15.0,20180614010084.0,1.0,28.0,5.0,,,
15,2020-09-15,580.0,16.0,20180614010084.0,1.0,27.0,5.0,,,
16,2020-09-16,565.0,17.0,20180614010084.0,1.0,27.0,5.0,,,
17,2020-09-17,576.0,18.0,20180614010084.0,1.0,32.0,5.0,,,
18,2020-09-18,560.0,19.0,20180614010084.0,1.0,33.0,5.0,,,
19,2020-09-19,570.0,20.0,20180614010084.0,1.0,34.0,5.0,,,
20,2020-09-20,577.0,21.0,20180614010084.0,1.0,34.0,6.0,,,
21,2020-09-21,562.0,22.0,20180614010084.0,1.0,30.0,5.0,604.0,23.0,66.0
22,2020-09-22,564.0,23.0,20180614010084.0,1.0,31.0,5.0,592.0,21.0,82.0
23,2020-09-23,570.0,24.0,20180614010084.0,1.0,24.0,5.0,592.0,20.0,82.0
24,2020-09-24,560.0,25.0,20180614010084.0,1.0,31.0,5.0,603.0,22.0,76.0
25,2020-09-25,557.0,26.0,20180614010084.0,1.0,30.0,6.0,603.0,22.0,74.0
26,2020-09-26,568.0,27.0,20180614010084.0,1.0,30.0,6.0,600.0,21.0,74.0
27,2020-09-27,574.0,28.0,20180614010084.0,1.0,33.0,6.0,604.0,21.0,71.0
28,2020-09-28,580.0,29.0,20180614010084.0,1.0,34.0,6.0,602.0,21.0,74.0
29,2020-09-29,585.0,30.0,20180614010084.0,1.0,36.0,6.0,596.0,19.0,80.0
30,2020-09-30,580.0,31.0,20180614010084.0,1.0,35.0,6.0,603.0,21.0,75.0
31,2020-10-01,586.0,32.0,20180614010084.0,1.0,34.0,6.0,605.0,21.0,76.0
32,2020-10-02,572.0,33.0,20180614010084.0,1.0,35.0,7.0,610.0,22.0,72.0
33,2020-10-03,567.0,34.0,20180614010084.0,1.0,34.0,6.0,605.0,22.0,80.0
34,2020-10-04,580.0,35.0,20180614010084.0,1.0,23.0,6.0,601.0,20.0,79.0
35,2020-10-05,574.0,36.0,20180614010084.0,1.0,27.0,6.0,590.0,16.0,82.0
36,2020-10-06,583.0,37.0,20180614010084.0,1.0,32.0,7.0,590.0,16.0,82.0
37,2020-10-07,585.0,38.0,20180614010084.0,1.0,30.0,7.0,598.0,18.0,72.0
38,2020-10-08,572.0,39.0,20180614010084.0,1.0,34.0,7.0,601.0,19.0,59.0
39,2020-10-09,562.0,40.0,20180614010084.0,1.0,33.0,7.0,602.0,19.0,45.0
40,2020-10-10,578.0,41.0,20180614010084.0,1.0,34.0,7.0,603.0,19.0,56.0
41,2020-10-11,573.0,42.0,20180614010084.0,1.0,34.0,7.0,598.0,19.0,76.0
42,2020-10-12,563.0,43.0,20180614010084.0,1.0,29.0,8.0,591.0,19.0,82.0
43,2020-10-13,560.0,44.0,20180614010084.0,1.0,30.0,8.0,590.0,15.0,82.0
44,2020-10-14,561.0,45.0,20180614010084.0,1.0,30.0,8.0,595.0,14.0,73.0
45,2020-10-15,557.0,46.0,20180614010084.0,1.0,32.0,8.0,595.0,14.0,68.0
46,2020-10-16,565.0,47.0,20180614010084.0,1.0,33.0,9.0,585.0,12.0,82.0
47,2020-10-17,582.0,48.0,20180614010084.0,1.0,35.0,9.0,590.0,14.0,77.0
48,2020-10-18,570.0,49.0,20180614010084.0,1.0,36.0,9.0,597.0,14.0,70.0
49,2020-10-19,563.0,50.0,20180614010084.0,1.0,34.0,9.0,604.0,15.0,61.0
50,2020-10-20,577.0,51.0,20180614010084.0,1.0,35.0,9.0,614.0,16.0,44.0
51,2020-10-21,568.0,52.0,20180614010084.0,1.0,37.0,9.0,599.0,14.0,74.0
52,2020-10-22,581.0,53.0,20180614010084.0,1.0,35.0,9.0,594.0,15.0,80.0
53,2020-10-23,582.0,54.0,20180614010084.0,1.0,35.0,9.0,587.0,12.0,82.0
54,2020-10-24,580.0,55.0,20180614010084.0,1.0,37.0,9.0,588.0,11.0,82.0
55,2020-10-25,584.0,56.0,20180614010084.0,1.0,38.0,10.0,595.0,12.0,71.0
56,2020-10-26,580.0,57.0,20180614010084.0,1.0,38.0,10.0,598.0,13.0,68.0
57,2020-08-30,,0.0,20180614010084.0,1.0,5.0,2.0,611.0,30.0,82.0
58,2021-01-08,,58.0,20180614010084.0,2.0,27.0,,,,
59,2021-01-09,,59.0,20180614010084.0,2.0,22.0,,,,
60,2021-01-10,,60.0,20180614010084.0,3.0,32.0,,,,
61,2021-01-11,,61.0,20180614010084.0,3.0,33.0,,,,
62,2021-01-12,,62.0,20180614010084.0,3.0,33.0,,,,
63,2021-01-13,,63.0,20180614010084.0,2.0,20.0,,,,
64,2021-01-14,,64.0,20180614010084.0,3.0,33.0,,,,
65,2021-01-25,,65.0,20180614010084.0,2.0,21.0,,,,
66,2021-01-26,,66.0,20180614010084.0,3.0,35.0,,,,
67,2021-01-27,,67.0,20180614010084.0,3.0,30.0,,,,
68,2021-01-28,,68.0,20180614010084.0,2.0,21.0,,,,
69,2021-01-29,,69.0,20180614010084.0,3.0,30.0,,571.0,-2.0,82.0
70,2021-01-30,,70.0,20180614010084.0,3.0,25.0,,,,
71,2021-01-31,,71.0,20180614010084.0,3.0,29.0,,,,
72,2021-02-01,,72.0,20180614010084.0,3.0,29.0,,,,
73,2021-02-02,,73.0,20180614010084.0,3.0,29.0,,,,
74,2021-02-03,,74.0,20180614010084.0,3.0,34.0,,,,
75,2021-02-04,,75.0,20180614010084.0,2.0,21.0,,,,
76,2021-02-05,,76.0,20180614010084.0,3.0,32.0,,,,
77,2021-02-06,,77.0,20180614010084.0,3.0,28.0,,,,
78,2021-02-07,,78.0,20180614010084.0,3.0,32.0,,,,
79,2021-02-08,,79.0,20180614010084.0,3.0,29.0,,,,
80,2021-02-09,,80.0,20180614010084.0,2.0,20.0,,,,
81,2021-02-10,,81.0,20180614010084.0,3.0,28.0,,,,
82,2021-02-11,,82.0,20180614010084.0,3.0,28.0,,,,
83,2021-02-12,,83.0,20180614010084.0,3.0,31.0,,,,
84,2021-02-13,,84.0,20180614010084.0,3.0,26.0,,,,
85,2021-02-14,,85.0,20180614010084.0,2.0,21.0,,,,
86,2021-02-15,,86.0,20180614010084.0,3.0,32.0,,,,
87,2021-02-16,,87.0,20180614010084.0,3.0,29.0,,,,
88,2021-02-18,,88.0,20180614010084.0,3.0,29.0,,,,
89,2021-02-19,,89.0,20180614010084.0,2.0,19.0,,,,
90,2021-02-20,,90.0,20180614010084.0,2.0,19.0,,,,
91,2021-02-21,,91.0,20180614010084.0,3.0,30.0,,,,
92,2021-02-22,,92.0,20180614010084.0,3.0,29.0,,,,
93,2021-02-23,,93.0,20180614010084.0,3.0,28.0,,,,
94,2021-02-24,,94.0,20180614010084.0,3.0,26.0,,,,
95,2021-02-25,,95.0,20180614010084.0,2.0,22.0,,,,
96,2021-02-26,,96.0,20180614010084.0,3.0,28.0,,,,
97,2021-02-27,,97.0,20180614010084.0,3.0,30.0,,,,
98,2021-02-28,,98.0,20180614010084.0,2.0,19.0,,,,
99,2021-03-01,,99.0,20180614010084.0,3.0,32.0,,,,
100,2021-03-02,,100.0,20180614010084.0,3.0,28.0,,,,
101,2021-03-03,,101.0,20180614010084.0,3.0,29.0,,,,
102,2021-03-04,,102.0,20180614010084.0,2.0,23.0,,,,
103,2021-03-05,,103.0,20180614010084.0,2.0,19.0,,,,
104,2021-03-06,,104.0,20180614010084.0,3.0,29.0,,,,
105,2021-03-07,,105.0,20180614010084.0,2.0,24.0,,,,
106,2021-03-08,,106.0,20180614010084.0,2.0,24.0,,,,
107,2021-03-09,,107.0,20180614010084.0,3.0,30.0,,,,
108,2021-03-10,,108.0,20180614010084.0,3.0,27.0,,,,
109,2021-03-11,,109.0,20180614010084.0,2.0,21.0,,,,
110,2021-03-12,,110.0,20180614010084.0,3.0,33.0,,,,
111,2021-03-13,,111.0,20180614010084.0,3.0,29.0,,,,
112,2021-03-14,,112.0,20180614010084.0,3.0,29.0,,,,
113,2021-03-15,,113.0,20180614010084.0,2.0,20.0,,,,
