,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-01-21,775.0,1.0,20140113010011.0,2.0,56.0,5.0,,,
1,2020-01-22,720.0,2.0,20140113010011.0,2.0,64.0,6.0,,,
2,2020-01-23,783.0,3.0,20140113010011.0,2.0,74.0,6.0,,,
3,2020-01-24,801.0,4.0,20140113010011.0,2.0,70.0,5.0,,,
4,2020-01-25,788.0,5.0,20140113010011.0,2.0,64.0,5.0,,,
5,2020-01-26,758.0,6.0,20140113010011.0,2.0,58.0,5.0,,,
6,2020-01-27,738.0,7.0,20140113010011.0,2.0,54.0,4.0,,,
7,2020-01-28,795.0,8.0,20140113010011.0,2.0,60.0,5.0,,,
8,2020-01-29,791.0,9.0,20140113010011.0,2.0,62.0,5.0,,,
9,2020-01-30,803.0,10.0,20140113010011.0,2.0,62.0,5.0,,,
10,2020-01-31,792.0,11.0,20140113010011.0,2.0,62.0,5.0,,,
11,2020-02-01,765.0,12.0,20140113010011.0,2.0,60.0,6.0,,,
12,2020-02-02,802.0,13.0,20140113010011.0,2.0,60.0,6.0,,,
13,2020-02-03,806.0,14.0,20140113010011.0,2.0,56.0,5.0,,,
14,2020-02-04,812.0,15.0,20140113010011.0,2.0,58.0,6.0,,,
15,2020-02-05,812.0,16.0,20140113010011.0,2.0,58.0,6.0,,,
16,2020-02-06,814.0,17.0,20140113010011.0,2.0,58.0,6.0,,,
17,2020-02-07,821.0,18.0,20140113010011.0,2.0,60.0,5.0,,,
18,2020-02-08,809.0,19.0,20140113010011.0,2.0,60.0,5.0,,,
19,2020-02-09,802.0,20.0,20140113010011.0,2.0,60.0,6.0,,,
20,2020-02-10,815.0,21.0,20140113010011.0,2.0,60.0,6.0,,,
21,2020-02-11,810.0,22.0,20140113010011.0,2.0,62.0,6.0,,,
22,2020-02-12,783.0,23.0,20140113010011.0,2.0,46.0,4.0,,,
23,2020-02-13,826.0,24.0,20140113010011.0,2.0,56.0,6.0,,,
24,2020-02-14,828.0,25.0,20140113010011.0,2.0,58.0,5.0,,,
25,2020-02-15,825.0,26.0,20140113010011.0,2.0,56.0,5.0,,,
26,2020-02-16,823.0,27.0,20140113010011.0,2.0,56.0,5.0,,,
27,2020-02-17,804.0,28.0,20140113010011.0,2.0,60.0,5.0,,,
28,2020-02-18,826.0,29.0,20140113010011.0,2.0,58.0,6.0,,,
29,2020-02-19,823.0,30.0,20140113010011.0,2.0,60.0,6.0,,,
30,2020-02-20,833.0,31.0,20140113010011.0,2.0,56.0,5.0,,,
31,2020-02-21,827.0,32.0,20140113010011.0,2.0,58.0,5.0,,,
32,2020-02-22,807.0,33.0,20140113010011.0,2.0,58.0,5.0,,,
33,2020-02-23,855.0,34.0,20140113010011.0,2.0,60.0,6.0,,,
34,2020-02-24,795.0,35.0,20140113010011.0,2.0,60.0,6.0,,,
35,2020-02-25,834.0,36.0,20140113010011.0,2.0,60.0,6.0,,,
36,2020-02-26,828.0,37.0,20140113010011.0,2.0,60.0,6.0,,,
37,2020-02-27,839.0,38.0,20140113010011.0,2.0,56.0,5.0,,,
38,2020-02-28,844.0,39.0,20140113010011.0,2.0,56.0,5.0,,,
39,2020-02-29,819.0,40.0,20140113010011.0,2.0,58.0,5.0,,,
40,2020-03-01,842.0,41.0,20140113010011.0,2.0,58.0,5.0,,,
41,2020-03-02,847.0,42.0,20140113010011.0,2.0,54.0,5.0,,,
42,2020-03-03,844.0,43.0,20140113010011.0,2.0,56.0,5.0,,,
43,2020-03-04,812.0,44.0,20140113010011.0,2.0,56.0,5.0,,,
44,2020-03-05,840.0,45.0,20140113010011.0,2.0,58.0,5.0,,,
45,2020-03-06,849.0,46.0,20140113010011.0,2.0,54.0,5.0,,,
46,2020-03-07,850.0,47.0,20140113010011.0,2.0,56.0,5.0,,,
47,2020-03-08,825.0,48.0,20140113010011.0,2.0,56.0,6.0,,,
48,2020-03-09,849.0,49.0,20140113010011.0,2.0,56.0,5.0,,,
49,2020-03-10,854.0,50.0,20140113010011.0,2.0,56.0,5.0,,,
50,2020-03-11,851.0,51.0,20140113010011.0,2.0,56.0,5.0,,,
51,2020-03-12,811.0,52.0,20140113010011.0,2.0,54.0,5.0,,,
52,2020-03-13,862.0,53.0,20140113010011.0,2.0,52.0,5.0,,,
53,2020-03-14,856.0,54.0,20140113010011.0,2.0,54.0,5.0,,,
54,2020-03-15,844.0,55.0,20140113010011.0,2.0,54.0,5.0,,,
