,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-01-21,754.0,1.0,20160105010076.0,2.0,46.0,5.0,,,
1,2020-01-22,796.0,2.0,20160105010076.0,2.0,40.0,6.0,,,
2,2020-01-23,768.0,3.0,20160105010076.0,2.0,42.0,5.0,,,
3,2020-01-24,773.0,4.0,20160105010076.0,2.0,40.0,4.0,,,
4,2020-01-25,780.0,5.0,20160105010076.0,2.0,40.0,4.0,,,
5,2020-01-26,763.0,6.0,20160105010076.0,2.0,46.0,3.0,,,
6,2020-01-27,753.0,7.0,20160105010076.0,2.0,42.0,3.0,,,
7,2020-01-28,764.0,8.0,20160105010076.0,2.0,40.0,3.0,,,
8,2020-01-29,763.0,9.0,20160105010076.0,2.0,42.0,3.0,,,
9,2020-01-30,767.0,10.0,20160105010076.0,2.0,44.0,3.0,,,
10,2020-01-31,766.0,11.0,20160105010076.0,2.0,46.0,3.0,,,
11,2020-02-01,783.0,12.0,20160105010076.0,2.0,46.0,3.0,,,
12,2020-02-02,771.0,13.0,20160105010076.0,2.0,40.0,3.0,,,
13,2020-02-03,789.0,14.0,20160105010076.0,2.0,36.0,3.0,,,
14,2020-02-04,784.0,15.0,20160105010076.0,2.0,38.0,3.0,,,
15,2020-02-05,778.0,16.0,20160105010076.0,2.0,38.0,3.0,,,
16,2020-02-06,785.0,17.0,20160105010076.0,2.0,36.0,3.0,,,
17,2020-02-07,777.0,18.0,20160105010076.0,2.0,36.0,3.0,,,
18,2020-02-08,796.0,19.0,20160105010076.0,2.0,38.0,3.0,,,
19,2020-02-09,796.0,20.0,20160105010076.0,2.0,40.0,3.0,,,
20,2020-02-10,809.0,21.0,20160105010076.0,2.0,36.0,2.0,,,
21,2020-02-11,782.0,22.0,20160105010076.0,2.0,38.0,2.0,,,
22,2020-02-12,791.0,23.0,20160105010076.0,2.0,28.0,2.0,,,
23,2020-02-13,812.0,24.0,20160105010076.0,2.0,30.0,2.0,,,
24,2020-02-14,809.0,25.0,20160105010076.0,2.0,32.0,3.0,,,
25,2020-02-15,800.0,26.0,20160105010076.0,2.0,34.0,3.0,,,
26,2020-02-16,807.0,27.0,20160105010076.0,2.0,36.0,3.0,,,
27,2020-02-17,805.0,28.0,20160105010076.0,2.0,34.0,3.0,,,
28,2020-02-18,803.0,29.0,20160105010076.0,2.0,34.0,3.0,,,
29,2020-02-19,789.0,30.0,20160105010076.0,2.0,34.0,2.0,,,
30,2020-02-20,812.0,31.0,20160105010076.0,2.0,28.0,0.0,,,
31,2020-05-14,758.0,33.0,20160105010076.0,2.0,38.0,4.0,,,
