,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-01-22,764.0,1.0,20150821010061.0,2.0,74.0,7.0,,,
1,2020-01-23,740.0,2.0,20150821010061.0,2.0,72.0,6.0,,,
2,2020-01-24,767.0,3.0,20150821010061.0,2.0,78.0,7.0,,,
3,2020-01-25,768.0,4.0,20150821010061.0,2.0,80.0,8.0,,,
4,2020-01-26,752.0,5.0,20150821010061.0,2.0,70.0,6.0,,,
5,2020-01-27,756.0,6.0,20150821010061.0,2.0,78.0,8.0,,,
6,2020-01-28,774.0,7.0,20150821010061.0,2.0,76.0,8.0,,,
7,2020-01-29,752.0,8.0,20150821010061.0,2.0,78.0,8.0,,,
8,2020-01-30,766.0,9.0,20150821010061.0,2.0,80.0,8.0,,,
9,2020-01-31,763.0,10.0,20150821010061.0,2.0,80.0,8.0,,,
10,2020-02-01,783.0,11.0,20150821010061.0,2.0,70.0,8.0,,,
11,2020-02-02,776.0,12.0,20150821010061.0,2.0,74.0,8.0,,,
12,2020-02-03,774.0,13.0,20150821010061.0,2.0,74.0,8.0,,,
13,2020-02-04,775.0,14.0,20150821010061.0,2.0,80.0,8.0,,,
14,2020-02-05,781.0,15.0,20150821010061.0,2.0,78.0,7.0,,,
15,2020-02-06,759.0,16.0,20150821010061.0,2.0,72.0,5.0,,,
16,2020-02-07,767.0,17.0,20150821010061.0,2.0,72.0,5.0,,,
17,2020-02-08,747.0,18.0,20150821010061.0,2.0,66.0,5.0,,,
18,2020-02-09,781.0,19.0,20150821010061.0,2.0,64.0,5.0,,,
19,2020-02-10,773.0,20.0,20150821010061.0,2.0,68.0,6.0,,,
20,2020-02-11,757.0,21.0,20150821010061.0,2.0,66.0,3.0,,,
21,2020-02-12,766.0,22.0,20150821010061.0,2.0,64.0,5.0,,,
22,2020-02-13,757.0,23.0,20150821010061.0,2.0,64.0,6.0,,,
23,2020-02-14,784.0,24.0,20150821010061.0,2.0,64.0,5.0,,,
24,2020-02-15,762.0,25.0,20150821010061.0,2.0,70.0,7.0,,,
25,2020-02-16,784.0,26.0,20150821010061.0,2.0,68.0,7.0,,,
26,2020-02-17,789.0,27.0,20150821010061.0,2.0,74.0,7.0,,,
27,2020-02-18,789.0,28.0,20150821010061.0,2.0,74.0,7.0,,,
28,2020-02-19,800.0,29.0,20150821010061.0,2.0,72.0,7.0,,,
29,2020-02-20,789.0,30.0,20150821010061.0,2.0,74.0,7.0,,,
30,2020-02-21,787.0,31.0,20150821010061.0,2.0,74.0,7.0,,,
31,2020-02-22,800.0,32.0,20150821010061.0,2.0,72.0,7.0,,,
32,2020-02-23,777.0,33.0,20150821010061.0,2.0,74.0,7.0,,,
33,2020-02-24,798.0,34.0,20150821010061.0,2.0,72.0,7.0,,,
34,2020-02-25,781.0,35.0,20150821010061.0,2.0,70.0,7.0,,,
35,2020-02-26,795.0,36.0,20150821010061.0,2.0,68.0,7.0,,,
36,2020-02-27,802.0,37.0,20150821010061.0,2.0,74.0,6.0,,,
37,2020-02-28,783.0,38.0,20150821010061.0,2.0,70.0,5.0,,,
38,2020-02-29,773.0,39.0,20150821010061.0,2.0,72.0,5.0,,,
39,2020-03-01,779.0,40.0,20150821010061.0,2.0,68.0,5.0,,,
40,2020-03-02,772.0,41.0,20150821010061.0,2.0,72.0,7.0,,,
41,2020-03-03,795.0,42.0,20150821010061.0,2.0,72.0,7.0,,,
42,2020-03-04,755.0,43.0,20150821010061.0,2.0,72.0,7.0,,,
43,2020-03-05,770.0,44.0,20150821010061.0,2.0,60.0,6.0,,,
44,2020-03-06,768.0,45.0,20150821010061.0,2.0,70.0,5.0,,,
