,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-01-01,740.0,0.0,20141102020021.0,2.0,104.0,,,,
1,2020-01-02,715.0,1.0,20141102020021.0,2.0,108.0,,,,
2,2020-01-03,727.0,2.0,20141102020021.0,2.0,104.0,,,,
3,2020-01-04,724.0,3.0,20141102020021.0,2.0,104.0,,,,
4,2020-01-05,719.0,4.0,20141102020021.0,2.0,104.0,,,,
5,2020-01-06,721.0,5.0,20141102020021.0,2.0,104.0,,,,
6,2020-01-07,710.0,6.0,20141102020021.0,2.0,102.0,,,,
7,2020-01-08,724.0,7.0,20141102020021.0,2.0,110.0,,,,
8,2020-01-09,702.0,8.0,20141102020021.0,2.0,106.0,,,,
9,2020-01-10,715.0,9.0,20141102020021.0,2.0,108.0,,,,
10,2020-01-11,718.0,10.0,20141102020021.0,2.0,104.0,,,,
11,2020-01-12,719.0,11.0,20141102020021.0,2.0,106.0,,,,
12,2020-01-13,728.0,12.0,20141102020021.0,2.0,108.0,,,,
13,2020-01-14,716.0,13.0,20141102020021.0,2.0,112.0,,,,
14,2020-01-15,713.0,14.0,20141102020021.0,2.0,106.0,,,,
15,2020-01-16,729.0,15.0,20141102020021.0,2.0,112.0,,,,
16,2020-01-17,728.0,16.0,20141102020021.0,2.0,112.0,,,,
17,2020-01-18,721.0,17.0,20141102020021.0,2.0,110.0,,,,
18,2020-01-19,720.0,18.0,20141102020021.0,2.0,108.0,,,,
19,2020-01-20,719.0,19.0,20141102020021.0,2.0,108.0,,,,
20,2020-01-21,730.0,20.0,20141102020021.0,2.0,114.0,,,,
21,2020-01-22,734.0,21.0,20141102020021.0,2.0,112.0,,,,
22,2020-01-23,733.0,22.0,20141102020021.0,2.0,106.0,,,,
23,2020-01-24,729.0,23.0,20141102020021.0,2.0,106.0,,,,
24,2020-01-25,723.0,24.0,20141102020021.0,2.0,110.0,,,,
25,2020-01-26,705.0,25.0,20141102020021.0,2.0,106.0,,,,
26,2020-01-27,698.0,26.0,20141102020021.0,2.0,104.0,,,,
27,2020-01-28,703.0,27.0,20141102020021.0,2.0,104.0,,,,
28,2020-01-29,695.0,28.0,20141102020021.0,2.0,104.0,,,,
29,2020-01-30,713.0,29.0,20141102020021.0,2.0,106.0,,,,
30,2020-01-31,727.0,30.0,20141102020021.0,2.0,108.0,,,,
