,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-01-22,690.0,1.0,20170607010047.0,2.0,72.0,7.0,,,
1,2020-01-23,680.0,2.0,20170607010047.0,2.0,72.0,8.0,,,
2,2020-01-24,673.0,3.0,20170607010047.0,2.0,72.0,8.0,,,
3,2020-01-25,681.0,4.0,20170607010047.0,2.0,64.0,7.0,,,
4,2020-01-26,682.0,5.0,20170607010047.0,2.0,60.0,6.0,,,
5,2020-01-27,682.0,6.0,20170607010047.0,2.0,68.0,7.0,,,
6,2020-01-28,686.0,7.0,20170607010047.0,2.0,70.0,7.0,,,
7,2020-01-29,725.0,8.0,20170607010047.0,2.0,72.0,7.0,,,
8,2020-01-30,698.0,9.0,20170607010047.0,2.0,76.0,7.0,,,
9,2020-01-31,695.0,10.0,20170607010047.0,2.0,80.0,7.0,,,
10,2020-02-01,703.0,11.0,20170607010047.0,2.0,70.0,7.0,,,
11,2020-02-02,703.0,12.0,20170607010047.0,2.0,74.0,7.0,,,
12,2020-02-03,705.0,13.0,20170607010047.0,2.0,72.0,7.0,,,
13,2020-02-04,697.0,14.0,20170607010047.0,2.0,72.0,7.0,,,
14,2020-02-05,715.0,15.0,20170607010047.0,2.0,76.0,7.0,,,
15,2020-02-06,711.0,16.0,20170607010047.0,2.0,76.0,7.0,,,
16,2020-02-07,712.0,17.0,20170607010047.0,2.0,78.0,7.0,,,
17,2020-02-08,709.0,18.0,20170607010047.0,2.0,80.0,7.0,,,
18,2020-02-09,713.0,19.0,20170607010047.0,2.0,80.0,7.0,,,
19,2020-02-10,699.0,20.0,20170607010047.0,2.0,78.0,8.0,,,
20,2020-02-11,701.0,21.0,20170607010047.0,2.0,74.0,7.0,,,
21,2020-02-12,708.0,22.0,20170607010047.0,2.0,74.0,7.0,,,
22,2020-02-13,719.0,23.0,20170607010047.0,2.0,76.0,7.0,,,
23,2020-02-14,719.0,24.0,20170607010047.0,2.0,76.0,7.0,,,
24,2020-02-15,705.0,25.0,20170607010047.0,2.0,78.0,6.0,,,
25,2020-02-16,722.0,26.0,20170607010047.0,2.0,62.0,7.0,,,
26,2020-02-17,711.0,27.0,20170607010047.0,2.0,74.0,6.0,,,
27,2020-02-18,717.0,28.0,20170607010047.0,2.0,74.0,7.0,,,
28,2020-02-19,718.0,29.0,20170607010047.0,2.0,76.0,7.0,,,
29,2020-02-20,738.0,30.0,20170607010047.0,2.0,76.0,7.0,,,
30,2020-02-21,732.0,31.0,20170607010047.0,2.0,78.0,7.0,,,
31,2020-02-22,721.0,32.0,20170607010047.0,2.0,70.0,7.0,,,
32,2020-02-23,726.0,33.0,20170607010047.0,2.0,66.0,7.0,,,
33,2020-02-24,722.0,34.0,20170607010047.0,2.0,66.0,7.0,,,
34,2020-02-25,730.0,35.0,20170607010047.0,2.0,68.0,7.0,,,
35,2020-02-26,724.0,36.0,20170607010047.0,2.0,66.0,7.0,,,
36,2020-02-27,729.0,37.0,20170607010047.0,2.0,72.0,7.0,,,
37,2020-02-28,725.0,38.0,20170607010047.0,2.0,72.0,6.0,,,
38,2020-02-29,731.0,39.0,20170607010047.0,2.0,70.0,7.0,,,
