,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-01-01 00:00:00,758.0,0.0,20150307020026.0,2.0,76.0,,,,
1,2020-01-02 00:00:00,749.0,1.0,20150307020026.0,2.0,82.0,,,,
2,2020-01-03 00:00:00,770.0,2.0,20150307020026.0,2.0,82.0,,,,
3,2020-01-04 00:00:00,751.0,3.0,20150307020026.0,2.0,78.0,,,,
4,2020-01-05 00:00:00,756.0,4.0,20150307020026.0,2.0,84.0,,,,
5,2020-01-06 00:00:00,752.0,5.0,20150307020026.0,2.0,76.0,,,,
6,2020-01-07 00:00:00,746.0,6.0,20150307020026.0,2.0,80.0,,,,
7,2020-01-08 00:00:00,751.0,7.0,20150307020026.0,2.0,86.0,,,,
8,2020-01-09 00:00:00,756.0,8.0,20150307020026.0,2.0,82.0,,,,
9,2020-01-10 00:00:00,739.0,9.0,20150307020026.0,2.0,80.0,,,,
10,2020-01-11 00:00:00,751.0,10.0,20150307020026.0,2.0,82.0,,,,
11,2020-01-12 00:00:00,758.0,11.0,20150307020026.0,2.0,82.0,,,,
12,2020-01-13 00:00:00,755.0,12.0,20150307020026.0,2.0,82.0,,,,
13,2020-01-14 00:00:00,755.0,13.0,20150307020026.0,2.0,82.0,,,,
14,2020-01-15 00:00:00,751.0,14.0,20150307020026.0,2.0,86.0,,,,
15,2020-01-16 00:00:00,758.0,15.0,20150307020026.0,2.0,84.0,,,,
16,2020-01-17 00:00:00,761.0,16.0,20150307020026.0,2.0,84.0,,,,
17,2020-01-18 00:00:00,752.0,17.0,20150307020026.0,2.0,80.0,,,,
18,2020-01-19 00:00:00,756.0,18.0,20150307020026.0,2.0,80.0,,,,
19,2020-01-20 00:00:00,749.0,19.0,20150307020026.0,2.0,84.0,,,,
20,2020-01-21 00:00:00,772.0,20.0,20150307020026.0,2.0,82.0,,,,
21,2020-01-22 00:00:00,764.0,21.0,20150307020026.0,2.0,80.0,,,,
22,2020-01-23 00:00:00,741.0,22.0,20150307020026.0,2.0,80.0,,,,
23,2020-01-24 00:00:00,745.0,23.0,20150307020026.0,2.0,78.0,,,,
24,2020-01-25 00:00:00,763.0,24.0,20150307020026.0,2.0,78.0,,,,
25,2020-01-26 00:00:00,757.0,25.0,20150307020026.0,2.0,78.0,,,,
