,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-01-21,639.0,1.0,20120112010022.0,2.0,56.0,5.0,,,
1,2020-01-22,643.0,2.0,20120112010022.0,2.0,74.0,6.0,,,
2,2020-01-23,646.0,3.0,20120112010022.0,2.0,86.0,6.0,,,
3,2020-01-24,653.0,4.0,20120112010022.0,2.0,86.0,6.0,,,
4,2020-01-25,655.0,5.0,20120112010022.0,2.0,88.0,6.0,,,
5,2020-01-26,652.0,6.0,20120112010022.0,2.0,80.0,6.0,,,
6,2020-01-27,654.0,7.0,20120112010022.0,2.0,80.0,7.0,,,
7,2020-01-28,658.0,8.0,20120112010022.0,2.0,82.0,7.0,,,
8,2020-01-29,657.0,9.0,20120112010022.0,2.0,86.0,7.0,,,
9,2020-01-30,668.0,10.0,20120112010022.0,2.0,82.0,7.0,,,
10,2020-01-31,663.0,11.0,20120112010022.0,2.0,78.0,7.0,,,
11,2020-02-01,662.0,12.0,20120112010022.0,2.0,74.0,7.0,,,
12,2020-02-02,670.0,13.0,20120112010022.0,2.0,80.0,8.0,,,
13,2020-02-03,666.0,14.0,20120112010022.0,2.0,70.0,8.0,,,
14,2020-02-04,671.0,15.0,20120112010022.0,2.0,86.0,8.0,,,
15,2020-02-05,657.0,16.0,20120112010022.0,2.0,72.0,8.0,,,
16,2020-02-06,645.0,17.0,20120112010022.0,2.0,74.0,8.0,,,
17,2020-02-07,658.0,18.0,20120112010022.0,2.0,82.0,8.0,,,
18,2020-02-08,663.0,19.0,20120112010022.0,2.0,84.0,8.0,,,
19,2020-02-09,668.0,20.0,20120112010022.0,2.0,82.0,8.0,,,
20,2020-02-10,662.0,21.0,20120112010022.0,2.0,86.0,8.0,,,
21,2020-02-11,679.0,22.0,20120112010022.0,2.0,88.0,8.0,,,
22,2020-02-12,664.0,23.0,20120112010022.0,2.0,80.0,9.0,,,
23,2020-02-13,679.0,24.0,20120112010022.0,2.0,82.0,8.0,,,
24,2020-02-14,671.0,25.0,20120112010022.0,2.0,78.0,8.0,,,
25,2020-02-15,679.0,26.0,20120112010022.0,2.0,82.0,8.0,,,
26,2020-02-16,685.0,27.0,20120112010022.0,2.0,82.0,8.0,,,
27,2020-02-17,695.0,28.0,20120112010022.0,2.0,80.0,8.0,,,
28,2020-02-18,691.0,29.0,20120112010022.0,2.0,78.0,7.0,,,
29,2020-02-19,684.0,30.0,20120112010022.0,2.0,80.0,8.0,,,
30,2020-02-20,703.0,31.0,20120112010022.0,2.0,80.0,8.0,,,
31,2020-02-21,673.0,32.0,20120112010022.0,2.0,82.0,8.0,,,
32,2020-02-22,682.0,33.0,20120112010022.0,2.0,82.0,8.0,,,
33,2020-02-23,684.0,34.0,20120112010022.0,2.0,86.0,9.0,,,
34,2020-02-24,673.0,35.0,20120112010022.0,2.0,86.0,9.0,,,
35,2020-02-25,685.0,36.0,20120112010022.0,2.0,84.0,9.0,,,
36,2020-02-26,689.0,37.0,20120112010022.0,2.0,82.0,8.0,,,
37,2020-02-27,683.0,38.0,20120112010022.0,2.0,80.0,8.0,,,
38,2020-02-28,672.0,39.0,20120112010022.0,2.0,84.0,8.0,,,
39,2020-02-29,689.0,40.0,20120112010022.0,2.0,78.0,8.0,,,
40,2020-03-01,676.0,41.0,20120112010022.0,2.0,82.0,8.0,,,
41,2020-03-02,681.0,42.0,20120112010022.0,2.0,82.0,8.0,,,
42,2020-03-03,676.0,43.0,20120112010022.0,2.0,78.0,8.0,,,
43,2020-03-04,684.0,44.0,20120112010022.0,2.0,82.0,8.0,,,
44,2020-03-05,688.0,45.0,20120112010022.0,2.0,82.0,8.0,,,
45,2020-03-06,705.0,46.0,20120112010022.0,2.0,80.0,8.0,,,
