,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-01-21,689.0,1.0,20150114010059.0,2.0,58.0,5.0,,,
1,2020-01-22,703.0,2.0,20150114010059.0,2.0,68.0,6.0,,,
2,2020-01-23,692.0,3.0,20150114010059.0,2.0,70.0,6.0,,,
3,2020-01-24,701.0,4.0,20150114010059.0,2.0,78.0,6.0,,,
4,2020-01-25,702.0,5.0,20150114010059.0,2.0,78.0,6.0,,,
5,2020-01-26,715.0,6.0,20150114010059.0,2.0,78.0,5.0,,,
6,2020-01-27,707.0,7.0,20150114010059.0,2.0,78.0,5.0,,,
7,2020-01-28,697.0,8.0,20150114010059.0,2.0,74.0,5.0,,,
8,2020-01-29,704.0,9.0,20150114010059.0,2.0,76.0,5.0,,,
9,2020-01-30,698.0,10.0,20150114010059.0,2.0,78.0,5.0,,,
10,2020-01-31,696.0,11.0,20150114010059.0,2.0,78.0,5.0,,,
11,2020-02-01,710.0,12.0,20150114010059.0,2.0,74.0,7.0,,,
12,2020-02-02,663.0,13.0,20150114010059.0,2.0,76.0,8.0,,,
13,2020-02-03,712.0,14.0,20150114010059.0,2.0,78.0,8.0,,,
14,2020-02-04,682.0,15.0,20150114010059.0,2.0,76.0,7.0,,,
15,2020-02-05,689.0,16.0,20150114010059.0,2.0,76.0,6.0,,,
16,2020-02-06,697.0,17.0,20150114010059.0,2.0,74.0,6.0,,,
17,2020-02-07,742.0,18.0,20150114010059.0,2.0,76.0,7.0,,,
18,2020-02-08,706.0,19.0,20150114010059.0,2.0,74.0,5.0,,,
19,2020-02-09,723.0,20.0,20150114010059.0,2.0,74.0,6.0,,,
20,2020-02-10,718.0,21.0,20150114010059.0,2.0,70.0,5.0,,,
21,2020-02-11,708.0,22.0,20150114010059.0,2.0,72.0,8.0,,,
22,2020-02-12,716.0,23.0,20150114010059.0,2.0,62.0,5.0,,,
23,2020-02-13,723.0,24.0,20150114010059.0,2.0,66.0,7.0,,,
24,2020-02-14,722.0,25.0,20150114010059.0,2.0,72.0,6.0,,,
25,2020-02-15,721.0,26.0,20150114010059.0,2.0,74.0,6.0,,,
26,2020-02-16,714.0,27.0,20150114010059.0,2.0,70.0,7.0,,,
27,2020-02-17,709.0,28.0,20150114010059.0,2.0,72.0,5.0,,,
28,2020-02-18,722.0,29.0,20150114010059.0,2.0,70.0,6.0,,,
29,2020-02-19,719.0,30.0,20150114010059.0,2.0,70.0,6.0,,,
30,2020-02-20,726.0,31.0,20150114010059.0,2.0,70.0,5.0,,,
31,2020-02-21,722.0,32.0,20150114010059.0,2.0,70.0,6.0,,,
32,2020-02-22,706.0,33.0,20150114010059.0,2.0,72.0,6.0,,,
33,2020-02-23,714.0,34.0,20150114010059.0,2.0,74.0,7.0,,,
