,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-01-21,652.0,1.0,20160413010065.0,2.0,68.0,6.0,,,
1,2020-01-22,652.0,2.0,20160413010065.0,2.0,78.0,6.0,,,
2,2020-01-23,654.0,3.0,20160413010065.0,2.0,82.0,6.0,,,
3,2020-01-24,678.0,4.0,20160413010065.0,2.0,86.0,6.0,,,
4,2020-01-25,696.0,5.0,20160413010065.0,2.0,88.0,6.0,,,
5,2020-01-26,682.0,6.0,20160413010065.0,2.0,86.0,6.0,,,
6,2020-01-27,679.0,7.0,20160413010065.0,2.0,82.0,6.0,,,
7,2020-01-28,665.0,8.0,20160413010065.0,2.0,82.0,6.0,,,
8,2020-01-29,683.0,9.0,20160413010065.0,2.0,80.0,7.0,,,
9,2020-01-30,688.0,10.0,20160413010065.0,2.0,86.0,7.0,,,
10,2020-01-31,663.0,11.0,20160413010065.0,2.0,82.0,7.0,,,
11,2020-02-01,669.0,12.0,20160413010065.0,2.0,80.0,8.0,,,
12,2020-02-02,693.0,13.0,20160413010065.0,2.0,84.0,8.0,,,
13,2020-02-03,708.0,14.0,20160413010065.0,2.0,88.0,9.0,,,
14,2020-02-04,700.0,15.0,20160413010065.0,2.0,92.0,9.0,,,
15,2020-02-05,685.0,16.0,20160413010065.0,2.0,90.0,9.0,,,
16,2020-02-06,713.0,17.0,20160413010065.0,2.0,92.0,8.0,,,
17,2020-02-07,663.0,18.0,20160413010065.0,2.0,90.0,8.0,,,
18,2020-02-08,692.0,19.0,20160413010065.0,2.0,92.0,7.0,,,
19,2020-02-09,694.0,20.0,20160413010065.0,2.0,92.0,9.0,,,
20,2020-02-10,687.0,21.0,20160413010065.0,2.0,90.0,9.0,,,
21,2020-02-11,707.0,22.0,20160413010065.0,2.0,90.0,8.0,,,
22,2020-02-12,683.0,23.0,20160413010065.0,2.0,86.0,9.0,,,
23,2020-02-13,683.0,24.0,20160413010065.0,2.0,72.0,6.0,,,
24,2020-02-14,691.0,25.0,20160413010065.0,2.0,72.0,9.0,,,
25,2020-02-15,692.0,26.0,20160413010065.0,2.0,76.0,9.0,,,
26,2020-02-16,696.0,27.0,20160413010065.0,2.0,80.0,9.0,,,
