,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-01-01 00:00:00,650.0,0.0,20160605020071.0,2.0,90.0,,,,
1,2020-01-02 00:00:00,661.0,1.0,20160605020071.0,2.0,86.0,,,,
2,2020-01-03 00:00:00,668.0,2.0,20160605020071.0,2.0,90.0,,,,
3,2020-01-04 00:00:00,644.0,3.0,20160605020071.0,2.0,92.0,,,,
4,2020-01-05 00:00:00,662.0,4.0,20160605020071.0,2.0,96.0,,,,
5,2020-01-06 00:00:00,659.0,5.0,20160605020071.0,2.0,94.0,,,,
6,2020-01-07 00:00:00,659.0,6.0,20160605020071.0,2.0,94.0,,,,
7,2020-01-08 00:00:00,656.0,7.0,20160605020071.0,2.0,94.0,,,,
8,2020-01-09 00:00:00,659.0,8.0,20160605020071.0,2.0,94.0,,,,
9,2020-01-10 00:00:00,645.0,9.0,20160605020071.0,2.0,90.0,,,,
10,2020-01-11 00:00:00,660.0,10.0,20160605020071.0,2.0,92.0,,,,
11,2020-01-12 00:00:00,657.0,11.0,20160605020071.0,2.0,90.0,,,,
12,2020-01-13 00:00:00,662.0,12.0,20160605020071.0,2.0,92.0,,,,
13,2020-01-14 00:00:00,663.0,13.0,20160605020071.0,2.0,94.0,,,,
14,2020-01-15 00:00:00,660.0,14.0,20160605020071.0,2.0,96.0,,,,
15,2020-01-16 00:00:00,652.0,15.0,20160605020071.0,2.0,92.0,,,,
16,2020-01-17 00:00:00,661.0,16.0,20160605020071.0,2.0,92.0,,,,
17,2020-01-18 00:00:00,673.0,17.0,20160605020071.0,2.0,94.0,,,,
18,2020-01-19 00:00:00,668.0,18.0,20160605020071.0,2.0,96.0,,,,
19,2020-01-20 00:00:00,672.0,19.0,20160605020071.0,2.0,98.0,,,,
20,2020-01-21 00:00:00,682.0,20.0,20160605020071.0,2.0,96.0,,,,
21,2020-01-22 00:00:00,673.0,21.0,20160605020071.0,2.0,98.0,,,,
22,2020-01-23 00:00:00,663.0,22.0,20160605020071.0,2.0,98.0,,,,
23,2020-01-24 00:00:00,661.0,23.0,20160605020071.0,2.0,94.0,,,,
24,2020-01-25 00:00:00,661.0,24.0,20160605020071.0,2.0,92.0,,,,
25,2020-01-26 00:00:00,662.0,25.0,20160605020071.0,2.0,90.0,,,,
26,2020-01-27 00:00:00,657.0,26.0,20160605020071.0,2.0,88.0,,,,
27,2020-01-28 00:00:00,661.0,27.0,20160605020071.0,2.0,88.0,,,,
28,2020-01-29 00:00:00,674.0,28.0,20160605020071.0,2.0,90.0,,,,
29,2020-01-30 00:00:00,666.0,29.0,20160605020071.0,2.0,94.0,,,,
30,2020-01-31 00:00:00,662.0,30.0,20160605020071.0,2.0,96.0,,,,
31,2020-02-01 00:00:00,676.0,31.0,20160605020071.0,2.0,94.0,,,,
32,2020-02-02 00:00:00,667.0,32.0,20160605020071.0,2.0,96.0,,,,
33,2020-02-03 00:00:00,659.0,33.0,20160605020071.0,2.0,94.0,,,,
34,2020-02-04 00:00:00,666.0,34.0,20160605020071.0,2.0,98.0,,,,
35,2020-02-05 00:00:00,652.0,35.0,20160605020071.0,2.0,98.0,,,,
