,time,체중(kg),index,개체번호,일일 착유 횟수,착유량(L),섭취량(kg),CO2 측정값,온도 측정값,습도 측정값
0,2020-09-05,526.0,1.0,20180917010002.0,1.0,9.0,3.0,,,
1,2020-09-06,530.0,2.0,20180917010002.0,1.0,15.0,3.0,,,
2,2020-09-07,507.0,3.0,20180917010002.0,1.0,15.0,3.0,,,
3,2020-09-08,521.0,4.0,20180917010002.0,1.0,15.0,3.0,,,
4,2020-09-09,519.0,5.0,20180917010002.0,1.0,17.0,4.0,,,
5,2020-09-10,526.0,6.0,20180917010002.0,1.0,19.0,4.0,,,
6,2020-09-11,516.0,7.0,20180917010002.0,1.0,20.0,4.0,,,
7,2020-09-12,511.0,8.0,20180917010002.0,1.0,20.0,4.0,,,
8,2020-09-13,521.0,9.0,20180917010002.0,1.0,21.0,4.0,,,
9,2020-09-14,512.0,10.0,20180917010002.0,1.0,21.0,4.0,,,
10,2020-09-15,504.0,11.0,20180917010002.0,1.0,22.0,4.0,,,
11,2020-09-16,505.0,12.0,20180917010002.0,1.0,23.0,5.0,,,
12,2020-09-17,512.0,13.0,20180917010002.0,1.0,24.0,5.0,,,
13,2020-09-18,509.0,14.0,20180917010002.0,1.0,25.0,5.0,,,
14,2020-09-19,502.0,15.0,20180917010002.0,1.0,26.0,5.0,,,
15,2020-09-20,505.0,16.0,20180917010002.0,1.0,26.0,5.0,,,
16,2020-09-21,510.0,17.0,20180917010002.0,1.0,27.0,5.0,604.0,23.0,66.0
17,2020-09-22,515.0,18.0,20180917010002.0,1.0,26.0,4.0,592.0,21.0,82.0
18,2020-09-23,516.0,19.0,20180917010002.0,1.0,29.0,4.0,592.0,20.0,82.0
19,2020-09-24,511.0,20.0,20180917010002.0,1.0,29.0,5.0,603.0,22.0,76.0
20,2020-09-25,513.0,21.0,20180917010002.0,1.0,27.0,5.0,603.0,22.0,74.0
21,2020-09-26,517.0,22.0,20180917010002.0,1.0,27.0,5.0,600.0,21.0,74.0
22,2020-09-27,523.0,23.0,20180917010002.0,1.0,26.0,5.0,604.0,21.0,71.0
23,2020-09-28,520.0,24.0,20180917010002.0,1.0,26.0,5.0,602.0,21.0,74.0
24,2020-09-29,517.0,25.0,20180917010002.0,1.0,29.0,5.0,596.0,19.0,80.0
25,2020-09-30,520.0,26.0,20180917010002.0,1.0,31.0,5.0,603.0,21.0,75.0
26,2020-10-01,520.0,27.0,20180917010002.0,1.0,28.0,6.0,605.0,21.0,76.0
27,2020-10-02,519.0,28.0,20180917010002.0,1.0,25.0,6.0,610.0,22.0,72.0
28,2020-10-03,521.0,29.0,20180917010002.0,1.0,27.0,6.0,605.0,22.0,80.0
29,2020-10-04,528.0,30.0,20180917010002.0,1.0,30.0,6.0,601.0,20.0,79.0
30,2020-10-05,521.0,31.0,20180917010002.0,1.0,33.0,6.0,590.0,16.0,82.0
31,2020-10-06,530.0,32.0,20180917010002.0,1.0,33.0,6.0,590.0,16.0,82.0
32,2020-10-07,520.0,33.0,20180917010002.0,1.0,34.0,7.0,598.0,18.0,72.0
33,2020-10-08,513.0,34.0,20180917010002.0,1.0,30.0,7.0,601.0,19.0,59.0
34,2020-10-09,522.0,35.0,20180917010002.0,1.0,31.0,7.0,602.0,19.0,45.0
35,2020-10-10,521.0,36.0,20180917010002.0,1.0,32.0,7.0,603.0,19.0,56.0
36,2020-10-11,508.0,37.0,20180917010002.0,1.0,32.0,7.0,598.0,19.0,76.0
37,2020-10-12,513.0,38.0,20180917010002.0,1.0,33.0,7.0,591.0,19.0,82.0
38,2020-10-13,527.0,39.0,20180917010002.0,1.0,34.0,7.0,590.0,15.0,82.0
39,2020-10-14,517.0,40.0,20180917010002.0,1.0,34.0,8.0,595.0,14.0,73.0
40,2020-10-15,526.0,41.0,20180917010002.0,1.0,35.0,8.0,595.0,14.0,68.0
41,2020-10-16,535.0,42.0,20180917010002.0,1.0,35.0,8.0,585.0,12.0,82.0
42,2020-10-17,530.0,43.0,20180917010002.0,1.0,37.0,8.0,590.0,14.0,77.0
43,2020-10-18,527.0,44.0,20180917010002.0,1.0,34.0,8.0,597.0,14.0,70.0
44,2020-10-19,512.0,45.0,20180917010002.0,1.0,31.0,8.0,604.0,15.0,61.0
45,2020-10-20,523.0,46.0,20180917010002.0,1.0,28.0,8.0,614.0,16.0,44.0
46,2020-10-21,533.0,47.0,20180917010002.0,1.0,33.0,9.0,599.0,14.0,74.0
47,2020-10-22,544.0,48.0,20180917010002.0,1.0,36.0,9.0,594.0,15.0,80.0
48,2020-10-23,545.0,49.0,20180917010002.0,1.0,37.0,9.0,587.0,12.0,82.0
49,2020-10-24,544.0,50.0,20180917010002.0,1.0,38.0,9.0,588.0,11.0,82.0
50,2020-10-25,537.0,51.0,20180917010002.0,1.0,37.0,9.0,595.0,12.0,71.0
51,2020-10-26,520.0,52.0,20180917010002.0,1.0,37.0,9.0,598.0,13.0,68.0
52,2020-09-04,,0.0,20180917010002.0,1.0,2.0,3.0,,,
53,2021-01-08,,53.0,20180917010002.0,2.0,25.0,,,,
54,2021-01-09,,54.0,20180917010002.0,2.0,26.0,,,,
55,2021-01-10,,55.0,20180917010002.0,2.0,25.0,,,,
56,2021-01-11,,56.0,20180917010002.0,2.0,22.0,,,,
57,2021-01-12,,57.0,20180917010002.0,2.0,24.0,,,,
58,2021-01-13,,58.0,20180917010002.0,2.0,23.0,,,,
59,2021-01-14,,59.0,20180917010002.0,2.0,24.0,,,,
60,2021-01-25,,60.0,20180917010002.0,3.0,31.0,,,,
